id,date,area,tag-type,max-depth,tad250,tad500
S12,2009-12-06,Normoxia,ARGOS,NA,NA,NA
S12,2009-12-07,Normoxia,ARGOS,NA,NA,NA
S12,2009-12-08,Normoxia,ARGOS,NA,NA,NA
S12,2009-12-09,Normoxia,ARGOS,NA,NA,NA
S12,2009-12-10,Normoxia,ARGOS,NA,NA,NA
S12,2009-12-11,Normoxia,ARGOS,NA,NA,NA
S12,2009-12-12,Normoxia,ARGOS,NA,NA,NA
S12,2009-12-13,Normoxia,ARGOS,NA,NA,NA
S12,2009-12-14,Normoxia,ARGOS,NA,NA,NA
S12,2009-12-15,Normoxia,ARGOS,NA,NA,NA
S12,2009-12-16,Normoxia,ARGOS,NA,NA,NA
S12,2009-12-17,Normoxia,ARGOS,NA,NA,NA
S12,2009-12-18,Normoxia,ARGOS,NA,NA,NA
S12,2009-12-19,Normoxia,ARGOS,NA,NA,NA
S12,2009-12-20,Normoxia,ARGOS,NA,NA,NA
S12,2009-12-21,Normoxia,ARGOS,NA,NA,NA
S12,2009-12-22,Normoxia,ARGOS,NA,NA,NA
S12,2009-12-23,Normoxia,ARGOS,NA,NA,NA
S12,2009-12-24,Normoxia,ARGOS,NA,NA,NA
S12,2009-12-25,Normoxia,ARGOS,NA,NA,NA
S12,2009-12-26,Normoxia,ARGOS,NA,NA,NA
S12,2009-12-27,Normoxia,ARGOS,NA,NA,NA
S12,2009-12-28,Normoxia,ARGOS,NA,NA,NA
S12,2009-12-29,Normoxia,ARGOS,NA,NA,NA
S12,2009-12-30,Normoxia,ARGOS,NA,NA,NA
S12,2009-12-31,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-01,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-02,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-03,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-04,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-05,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-06,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-07,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-08,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-09,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-10,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-11,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-12,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-13,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-14,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-15,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-16,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-17,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-18,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-19,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-20,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-21,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-22,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-23,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-24,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-25,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-26,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-27,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-28,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-29,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-30,Normoxia,ARGOS,NA,NA,NA
S12,2010-01-31,Normoxia,ARGOS,NA,NA,NA
S12,2010-02-01,Normoxia,ARGOS,NA,NA,NA
S12,2010-02-02,Normoxia,ARGOS,NA,NA,NA
S12,2010-02-03,Normoxia,ARGOS,NA,NA,NA
S12,2010-02-04,Normoxia,ARGOS,NA,NA,NA
S12,2010-02-05,Normoxia,ARGOS,NA,NA,NA
S12,2010-02-06,Normoxia,ARGOS,NA,NA,NA
S12,2010-02-07,Normoxia,ARGOS,NA,NA,NA
S12,2010-02-08,Normoxia,ARGOS,NA,NA,NA
S12,2010-02-09,Normoxia,ARGOS,NA,NA,NA
S12,2010-02-10,Normoxia,ARGOS,NA,NA,NA
S12,2010-02-11,Normoxia,ARGOS,NA,NA,NA
S12,2010-02-12,Normoxia,ARGOS,NA,NA,NA
S12,2010-02-13,Normoxia,ARGOS,NA,NA,NA
S12,2010-02-14,Normoxia,ARGOS,NA,NA,NA
S12,2010-02-15,Normoxia,ARGOS,NA,NA,NA
S12,2010-02-16,Normoxia,ARGOS,NA,NA,NA
S12,2010-02-17,Normoxia,ARGOS,NA,NA,NA
S12,2010-02-18,Normoxia,ARGOS,NA,NA,NA
S12,2010-02-19,Normoxia,ARGOS,NA,NA,NA
S12,2010-02-20,Normoxia,ARGOS,NA,NA,NA
S12,2010-02-21,Normoxia,ARGOS,NA,NA,NA
S12,2010-02-22,Normoxia,ARGOS,NA,NA,NA
S12,2010-02-23,Normoxia,ARGOS,NA,NA,NA
S12,2010-02-24,Normoxia,ARGOS,NA,NA,NA
S12,2010-02-25,Normoxia,ARGOS,NA,NA,NA
S12,2010-02-26,Normoxia,ARGOS,NA,NA,NA
S12,2010-02-27,Normoxia,ARGOS,NA,NA,NA
S12,2010-02-28,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-01,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-02,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-03,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-04,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-05,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-06,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-07,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-08,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-09,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-10,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-11,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-12,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-13,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-14,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-15,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-16,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-17,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-18,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-19,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-20,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-21,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-22,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-23,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-24,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-25,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-26,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-27,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-28,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-29,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-30,Normoxia,ARGOS,NA,NA,NA
S12,2010-03-31,Normoxia,ARGOS,NA,NA,NA
S12,2010-04-01,Normoxia,ARGOS,NA,NA,NA
S12,2010-04-02,Normoxia,ARGOS,NA,NA,NA
S12,2010-04-03,Normoxia,ARGOS,NA,NA,NA
S12,2010-04-04,Normoxia,ARGOS,NA,NA,NA
S12,2010-04-05,Normoxia,ARGOS,NA,NA,NA
S12,2010-04-06,Normoxia,ARGOS,NA,NA,NA
S12,2010-04-07,Normoxia,ARGOS,NA,NA,NA
S12,2010-04-08,Normoxia,ARGOS,NA,NA,NA
S12,2010-04-09,Normoxia,ARGOS,NA,NA,NA
S12,2010-04-10,Normoxia,ARGOS,NA,NA,NA
S12,2010-04-11,Normoxia,ARGOS,NA,NA,NA
S12,2010-04-12,Normoxia,ARGOS,NA,NA,NA
S12,2010-04-13,Normoxia,ARGOS,NA,NA,NA
S12,2010-04-14,Normoxia,ARGOS,NA,NA,NA
S12,2010-04-15,Normoxia,ARGOS,NA,NA,NA
S12,2010-04-16,Normoxia,ARGOS,NA,NA,NA
S12,2010-04-17,Normoxia,ARGOS,NA,NA,NA
S12,2010-04-18,Normoxia,ARGOS,NA,NA,NA
S12,2010-04-19,Normoxia,ARGOS,NA,NA,NA
S12,2010-04-20,Normoxia,ARGOS,NA,NA,NA
S12,2010-04-21,Normoxia,ARGOS,NA,NA,NA
S12,2010-04-22,Normoxia,ARGOS,NA,NA,NA
S12,2010-04-23,Normoxia,ARGOS,NA,NA,NA
S12,2010-04-24,Normoxia,ARGOS,NA,NA,NA
S12,2010-04-25,Normoxia,ARGOS,NA,NA,NA
S12,2010-04-26,Normoxia,ARGOS,NA,NA,NA
S12,2010-04-27,Normoxia,ARGOS,NA,NA,NA
S12,2010-04-28,Normoxia,ARGOS,NA,NA,NA
S12,2010-04-29,Normoxia,ARGOS,NA,NA,NA
S12,2010-04-30,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-01,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-02,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-03,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-04,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-05,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-06,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-07,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-08,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-09,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-10,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-11,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-12,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-13,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-14,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-15,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-16,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-17,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-18,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-19,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-20,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-21,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-22,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-23,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-24,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-25,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-26,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-27,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-28,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-29,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-30,Normoxia,ARGOS,NA,NA,NA
S12,2010-05-31,Normoxia,ARGOS,NA,NA,NA
S12,2010-06-01,Normoxia,ARGOS,NA,NA,NA
S12,2010-06-02,Normoxia,ARGOS,NA,NA,NA
S12,2010-06-03,Normoxia,ARGOS,NA,NA,NA
S12,2010-06-04,Normoxia,ARGOS,NA,NA,NA
S12,2010-06-05,Normoxia,ARGOS,NA,NA,NA
S12,2010-06-06,Normoxia,ARGOS,NA,NA,NA
S12,2010-06-07,Normoxia,ARGOS,NA,NA,NA
S12,2010-06-08,Normoxia,ARGOS,NA,NA,NA
S12,2010-06-09,Normoxia,ARGOS,NA,NA,NA
S12,2010-06-10,Normoxia,ARGOS,NA,NA,NA
S12,2010-06-11,Normoxia,ARGOS,NA,NA,NA
S12,2010-06-12,Normoxia,ARGOS,NA,NA,NA
S12,2010-06-13,Normoxia,ARGOS,NA,NA,NA
S12,2010-06-14,Normoxia,ARGOS,NA,NA,NA
S12,2010-06-15,Normoxia,ARGOS,NA,NA,NA
S12,2010-06-16,Normoxia,ARGOS,NA,NA,NA
S12,2010-06-17,Normoxia,ARGOS,NA,NA,NA
S12,2010-06-18,Normoxia,ARGOS,NA,NA,NA
S12,2010-06-19,Normoxia,ARGOS,NA,NA,NA
S12,2010-06-20,Normoxia,ARGOS,NA,NA,NA
S12,2010-06-21,Normoxia,ARGOS,NA,NA,NA
S12,2010-06-22,Normoxia,ARGOS,NA,NA,NA
S12,2010-06-23,Normoxia,ARGOS,NA,NA,NA
S12,2010-06-24,Normoxia,ARGOS,NA,NA,NA
S12,2010-06-25,Normoxia,ARGOS,NA,NA,NA
S12,2010-06-26,Normoxia,ARGOS,NA,NA,NA
S12,2010-06-27,Normoxia,ARGOS,NA,NA,NA
S12,2010-06-28,Normoxia,ARGOS,NA,NA,NA
S12,2010-06-29,Normoxia,ARGOS,NA,NA,NA
S12,2010-06-30,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-01,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-02,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-03,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-04,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-05,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-06,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-07,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-08,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-09,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-10,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-11,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-12,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-13,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-14,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-15,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-16,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-17,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-18,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-19,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-20,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-21,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-22,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-23,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-24,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-25,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-26,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-27,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-28,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-29,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-30,Normoxia,ARGOS,NA,NA,NA
S12,2010-07-31,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-01,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-02,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-03,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-04,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-05,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-06,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-07,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-08,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-09,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-10,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-11,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-12,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-13,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-14,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-15,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-16,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-17,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-18,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-19,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-20,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-21,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-22,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-23,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-24,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-25,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-26,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-27,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-28,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-29,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-30,Normoxia,ARGOS,NA,NA,NA
S12,2010-08-31,Normoxia,ARGOS,NA,NA,NA
S12,2010-09-01,Normoxia,ARGOS,NA,NA,NA
S12,2010-09-02,Normoxia,ARGOS,NA,NA,NA
S12,2010-09-03,Normoxia,ARGOS,NA,NA,NA
S12,2010-09-04,Normoxia,ARGOS,NA,NA,NA
S12,2010-09-05,Normoxia,ARGOS,NA,NA,NA
S12,2010-09-06,Normoxia,ARGOS,NA,NA,NA
S12,2010-09-07,Normoxia,ARGOS,NA,NA,NA
S12,2010-09-08,Normoxia,ARGOS,NA,NA,NA
S12,2010-09-09,Normoxia,ARGOS,NA,NA,NA
S12,2010-09-10,Normoxia,ARGOS,NA,NA,NA
S12,2010-09-11,Normoxia,ARGOS,NA,NA,NA
S12,2010-09-12,Normoxia,ARGOS,NA,NA,NA
S12,2010-09-13,Normoxia,ARGOS,NA,NA,NA
S12,2010-09-14,Normoxia,ARGOS,NA,NA,NA
S12,2010-09-15,Normoxia,ARGOS,NA,NA,NA
S12,2010-09-16,Normoxia,ARGOS,NA,NA,NA
S12,2010-09-17,Normoxia,ARGOS,NA,NA,NA
S12,2010-09-18,Normoxia,ARGOS,NA,NA,NA
S12,2010-09-19,Normoxia,ARGOS,NA,NA,NA
S12,2010-09-20,Normoxia,ARGOS,NA,NA,NA
S12,2010-09-21,Normoxia,ARGOS,NA,NA,NA
S12,2010-09-22,Normoxia,ARGOS,NA,NA,NA
S12,2010-09-23,Normoxia,ARGOS,NA,NA,NA
S12,2010-09-24,Normoxia,ARGOS,NA,NA,NA
S12,2010-09-25,Normoxia,ARGOS,NA,NA,NA
S12,2010-09-26,Normoxia,ARGOS,NA,NA,NA
S12,2010-09-27,Normoxia,ARGOS,NA,NA,NA
S12,2010-09-28,Normoxia,ARGOS,NA,NA,NA
S12,2010-09-29,Normoxia,ARGOS,NA,NA,NA
S12,2010-09-30,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-01,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-02,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-03,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-04,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-05,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-06,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-07,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-08,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-09,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-10,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-11,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-12,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-13,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-14,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-15,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-16,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-17,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-18,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-19,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-20,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-21,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-22,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-23,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-24,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-25,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-26,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-27,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-28,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-29,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-30,Normoxia,ARGOS,NA,NA,NA
S12,2010-10-31,Normoxia,ARGOS,NA,NA,NA
S12,2010-11-01,Normoxia,ARGOS,NA,NA,NA
S12,2010-11-02,Normoxia,ARGOS,NA,NA,NA
S12,2010-11-03,Normoxia,ARGOS,NA,NA,NA
S12,2010-11-04,Normoxia,ARGOS,NA,NA,NA
S12,2010-11-05,Normoxia,ARGOS,NA,NA,NA
S12,2010-11-06,Normoxia,ARGOS,NA,NA,NA
S12,2010-11-07,Normoxia,ARGOS,NA,NA,NA
S12,2010-11-08,Normoxia,ARGOS,NA,NA,NA
S12,2010-11-09,Normoxia,ARGOS,NA,NA,NA
S12,2010-11-10,Normoxia,ARGOS,NA,NA,NA
S12,2010-11-11,Normoxia,ARGOS,NA,NA,NA
S12,2010-11-12,Normoxia,ARGOS,NA,NA,NA
S12,2010-11-13,Normoxia,ARGOS,NA,NA,NA
S12,2010-11-14,Normoxia,ARGOS,NA,NA,NA
S12,2010-11-15,Normoxia,ARGOS,NA,NA,NA
S12,2010-11-16,Normoxia,ARGOS,NA,NA,NA
S12,2010-11-17,Normoxia,ARGOS,NA,NA,NA
S12,2010-11-18,Normoxia,ARGOS,NA,NA,NA
S12,2010-11-19,Normoxia,ARGOS,NA,NA,NA
S12,2010-11-20,Normoxia,ARGOS,NA,NA,NA
S12,2010-11-21,Normoxia,ARGOS,NA,NA,NA
S12,2010-11-22,Normoxia,ARGOS,NA,NA,NA
S12,2010-11-23,Normoxia,ARGOS,NA,NA,NA
S12,2010-11-24,Normoxia,ARGOS,NA,NA,NA
S12,2010-11-25,Normoxia,ARGOS,NA,NA,NA
S12,2010-11-26,Normoxia,ARGOS,NA,NA,NA
S12,2010-11-27,Normoxia,ARGOS,NA,NA,NA
S12,2010-11-28,Normoxia,ARGOS,NA,NA,NA
S12,2010-11-29,Normoxia,ARGOS,NA,NA,NA
S12,2010-11-30,Normoxia,ARGOS,NA,NA,NA
S12,2010-12-01,Normoxia,ARGOS,NA,NA,NA
S12,2010-12-02,Normoxia,ARGOS,NA,NA,NA
S12,2010-12-03,Normoxia,ARGOS,NA,NA,NA
S12,2010-12-04,Normoxia,ARGOS,NA,NA,NA
S12,2010-12-05,Normoxia,ARGOS,NA,NA,NA
S12,2010-12-06,Normoxia,ARGOS,NA,NA,NA
S12,2010-12-07,Normoxia,ARGOS,NA,NA,NA
S12,2010-12-08,Normoxia,ARGOS,NA,NA,NA
S12,2010-12-09,Normoxia,ARGOS,NA,NA,NA
S12,2010-12-10,Normoxia,ARGOS,NA,NA,NA
S12,2010-12-11,Normoxia,ARGOS,NA,NA,NA
S12,2010-12-12,Normoxia,ARGOS,NA,NA,NA
S12,2010-12-13,Normoxia,ARGOS,NA,NA,NA
S12,2010-12-14,Normoxia,ARGOS,NA,NA,NA
S12,2010-12-15,Normoxia,ARGOS,NA,NA,NA
S12,2010-12-16,Normoxia,ARGOS,NA,NA,NA
S12,2010-12-17,Normoxia,ARGOS,NA,NA,NA
S12,2010-12-18,Normoxia,ARGOS,NA,NA,NA
S12,2010-12-19,Normoxia,ARGOS,NA,NA,NA
S12,2010-12-20,Normoxia,ARGOS,NA,NA,NA
S12,2010-12-21,Normoxia,ARGOS,NA,NA,NA
S12,2010-12-22,Normoxia,ARGOS,NA,NA,NA
S12,2010-12-23,Normoxia,ARGOS,NA,NA,NA
S12,2010-12-24,Normoxia,ARGOS,NA,NA,NA
S12,2010-12-25,Normoxia,ARGOS,NA,NA,NA
S12,2010-12-26,Normoxia,ARGOS,NA,NA,NA
S12,2010-12-27,Normoxia,ARGOS,NA,NA,NA
S12,2010-12-28,Normoxia,ARGOS,NA,NA,NA
S12,2010-12-29,Normoxia,ARGOS,NA,NA,NA
S12,2011-06-21,Normoxia,ARGOS,NA,NA,NA
S12,2011-06-22,Normoxia,ARGOS,NA,NA,NA
S12,2011-06-23,Normoxia,ARGOS,NA,NA,NA
S12,2011-06-24,Normoxia,ARGOS,NA,NA,NA
S12,2011-06-25,Normoxia,ARGOS,NA,NA,NA
S12,2011-06-26,Normoxia,ARGOS,NA,NA,NA
S12,2011-06-27,Normoxia,ARGOS,NA,NA,NA
S12,2011-06-28,Normoxia,ARGOS,NA,NA,NA
S12,2011-06-29,Normoxia,ARGOS,NA,NA,NA
S12,2011-06-30,Normoxia,ARGOS,NA,NA,NA
S12,2011-07-01,Normoxia,ARGOS,NA,NA,NA
S12,2011-07-02,Normoxia,ARGOS,NA,NA,NA
S12,2011-07-03,Normoxia,ARGOS,NA,NA,NA
S12,2011-07-04,Normoxia,ARGOS,NA,NA,NA
S12,2011-07-05,Normoxia,ARGOS,NA,NA,NA
S13,2010-08-20,Normoxia,ARGOS,NA,NA,NA
S13,2010-08-21,Normoxia,ARGOS,NA,NA,NA
S13,2010-08-22,Normoxia,ARGOS,NA,NA,NA
S13,2010-08-23,Normoxia,ARGOS,NA,NA,NA
S13,2010-08-24,Normoxia,ARGOS,NA,NA,NA
S13,2010-08-25,Normoxia,ARGOS,NA,NA,NA
S13,2010-08-26,Normoxia,ARGOS,NA,NA,NA
S13,2010-08-27,Normoxia,ARGOS,NA,NA,NA
S13,2010-08-28,Normoxia,ARGOS,NA,NA,NA
S13,2010-08-29,Normoxia,ARGOS,NA,NA,NA
S13,2010-08-30,Normoxia,ARGOS,NA,NA,NA
S13,2010-08-31,Normoxia,ARGOS,NA,NA,NA
S13,2010-09-01,Normoxia,ARGOS,NA,NA,NA
S13,2010-09-02,Normoxia,ARGOS,NA,NA,NA
S13,2010-09-03,Normoxia,ARGOS,NA,NA,NA
S13,2010-09-04,Normoxia,ARGOS,NA,NA,NA
S13,2010-09-05,Normoxia,ARGOS,NA,NA,NA
S13,2010-09-06,Normoxia,ARGOS,NA,NA,NA
S13,2010-09-07,Normoxia,ARGOS,NA,NA,NA
S13,2010-09-08,Normoxia,ARGOS,NA,NA,NA
S13,2010-09-09,Normoxia,ARGOS,NA,NA,NA
S13,2010-09-10,Normoxia,ARGOS,NA,NA,NA
S13,2010-09-11,Normoxia,ARGOS,NA,NA,NA
S13,2010-09-12,Normoxia,ARGOS,NA,NA,NA
S13,2010-09-13,Normoxia,ARGOS,NA,NA,NA
S13,2010-09-14,Normoxia,ARGOS,NA,NA,NA
S13,2010-09-15,Normoxia,ARGOS,NA,NA,NA
S13,2010-09-16,Normoxia,ARGOS,NA,NA,NA
S13,2010-09-17,Normoxia,ARGOS,NA,NA,NA
S13,2010-09-18,Normoxia,ARGOS,NA,NA,NA
S13,2010-09-19,Normoxia,ARGOS,NA,NA,NA
S13,2010-09-20,Normoxia,ARGOS,NA,NA,NA
S13,2010-09-21,Normoxia,ARGOS,NA,NA,NA
S13,2010-09-22,Normoxia,ARGOS,NA,NA,NA
S13,2010-09-23,Normoxia,ARGOS,NA,NA,NA
S13,2010-09-24,Normoxia,ARGOS,NA,NA,NA
S13,2010-09-25,Normoxia,ARGOS,NA,NA,NA
S13,2010-09-26,Normoxia,ARGOS,NA,NA,NA
S13,2010-09-27,Normoxia,ARGOS,NA,NA,NA
S13,2010-09-28,Normoxia,ARGOS,NA,NA,NA
S13,2010-09-29,Normoxia,ARGOS,NA,NA,NA
S13,2010-09-30,Normoxia,ARGOS,NA,NA,NA
S13,2010-10-01,Normoxia,ARGOS,NA,NA,NA
S13,2010-10-02,Normoxia,ARGOS,NA,NA,NA
S13,2010-10-03,Normoxia,ARGOS,NA,NA,NA
S13,2010-10-04,Normoxia,ARGOS,NA,NA,NA
